B	0	52	-1
B	0	53	-1
B	0	54	-8
B	0	55	9
B	0	56	-5
B	0	57	-5
B	0	58	-9
B	0	59	-1
B	0	60	-4
B	0	61	-9
B	0	62	0
B	0	63	4
B	0	64	7
B	0	65	-8
B	0	66	9
B	0	67	5
B	0	68	-8
B	0	69	1
B	0	70	-6
B	0	71	2
B	0	72	-4
B	0	73	3
B	0	74	-9
B	0	75	8
B	0	76	1
B	0	77	1
B	0	78	6
B	0	79	0
B	0	80	0
B	0	81	-7
B	0	82	-8
B	0	83	-4
B	0	84	8
B	0	85	9
B	0	86	-2
B	0	87	6
B	0	88	9
B	0	89	-5
B	0	90	0
B	0	91	-3
B	0	92	6
B	0	93	6
B	0	94	-7
B	0	95	9
B	0	96	8
B	0	97	5
B	0	98	5
B	0	99	9
A	0	1	9
A	1	1	-8
A	2	1	-2
A	3	1	-9
A	4	1	-9
A	5	1	5
A	6	1	4
A	7	1	9
A	8	1	7
A	9	1	6
A	10	1	5
A	11	1	4
A	12	1	-4
A	13	1	2
A	14	1	1
A	15	1	7
A	16	1	-4
A	17	1	-1
A	18	1	6
A	19	1	6
A	20	1	-6
A	21	1	-7
A	22	1	6
A	23	1	-3
A	24	1	-9
A	25	1	5
A	26	1	7
A	27	1	-6
A	28	1	7
A	29	1	5
A	30	1	-5
A	31	1	8
A	32	1	-1
A	33	1	4
A	34	1	1
A	35	1	7
A	36	1	4
A	37	1	0
A	38	1	2
A	39	1	9
A	40	1	-6
A	41	1	-1
A	42	1	-3
A	43	1	-1
A	44	1	-3
A	45	1	-3
A	46	1	5
A	47	1	-7
A	48	1	6
A	49	1	0
A	50	1	-8
A	51	1	-3
A	52	1	1
A	53	1	8
A	54	1	5
A	55	1	4
A	56	1	-3
A	57	1	-4
A	58	1	8
A	59	1	6
A	60	1	-7
A	61	1	-8
A	62	1	-6
A	63	1	-1
A	64	1	8
A	65	1	-1
A	66	1	7
A	67	1	4
A	68	1	8
A	69	1	-2
A	70	1	4
A	71	1	-9
A	72	1	0
A	73	1	-5
A	74	1	4
A	75	1	-6
A	76	1	9
A	77	1	6
A	78	1	-1
A	79	1	-7
A	80	1	-9
A	81	1	-9
A	82	1	-7
A	83	1	-8
A	84	1	-4
A	85	1	8
A	86	1	-4
A	87	1	9
A	88	1	-5
A	89	1	-5
A	90	1	-2
A	91	1	3
A	92	1	-4
A	93	1	4
A	94	1	2
A	95	1	7
A	96	1	-1
A	97	1	-5
A	98	1	3
A	99	1	6
B	1	0	-5
B	1	1	2
B	1	2	1
B	1	3	-6
B	1	4	8
B	1	5	8
B	1	6	-8
B	1	7	0
B	1	8	1
B	1	9	-6
B	1	10	7
B	1	11	-5
B	1	12	2
B	1	13	5
B	1	14	9
B	1	15	-4
B	1	16	-7
B	1	17	9
B	1	18	2
B	1	19	-5
B	1	20	9
B	1	21	-2
B	1	22	-3
B	1	23	-4
B	1	24	1
B	1	25	-7
B	1	26	-1
B	1	27	-9
B	1	28	4
B	1	29	2
B	1	30	-8
B	1	31	-1
B	1	32	6
B	1	33	-1
B	1	34	-9
B	1	35	6
B	1	36	-1
B	1	37	9
B	1	38	-7
B	1	39	6
B	1	40	5
B	1	41	2
B	1	42	6
B	1	43	-8
B	1	44	3
B	1	45	0
B	1	46	3
B	1	47	-8
B	1	48	-6
B	1	49	9
B	1	50	-4
B	1	51	5
B	1	52	7
B	1	53	-7
B	1	54	-2
B	1	55	4
B	1	56	1
B	1	57	-1
B	1	58	9
B	1	59	4
B	1	60	1
B	1	61	6
B	1	62	1
B	1	63	9
B	1	64	-7
B	1	65	7
B	1	66	8
B	1	67	-9
B	1	68	-1
B	1	69	-6
B	1	70	4
B	1	71	-7
B	1	72	9
B	1	73	-8
B	1	74	-4
B	1	75	4
B	1	76	3
B	1	77	-2
B	1	78	8
B	1	79	0
B	1	80	2
B	1	81	-6
B	1	82	-2
B	1	83	9
B	1	84	-2
B	1	85	1
B	1	86	9
B	1	87	4
B	1	88	0
B	1	89	-8
B	1	90	-5
B	1	91	-8
B	1	92	-4
B	1	93	5
B	1	94	0
B	1	95	-8
B	1	96	-3
B	1	97	4
B	1	98	2
B	1	99	-9
A	0	2	3
A	1	2	-7
A	2	2	3
A	3	2	8
A	4	2	-5
A	5	2	6
A	6	2	-8
A	7	2	-7
A	8	2	-7
A	9	2	4
A	10	2	-1
A	11	2	2
A	12	2	-3
A	13	2	7
A	14	2	9
A	15	2	-9
A	16	2	-8
A	17	2	4
A	18	2	-4
A	19	2	1
A	20	2	-4
A	21	2	-8
A	22	2	2
A	23	2	8
A	24	2	-7
A	25	2	-3
A	26	2	1
A	27	2	9
A	28	2	-2
A	29	2	-1
A	30	2	-5
A	31	2	7
A	32	2	1
A	33	2	-3
A	34	2	8
A	35	2	9
A	36	2	3
A	37	2	9
A	38	2	6
A	39	2	-5
A	40	2	6
A	41	2	-3
A	42	2	9
A	43	2	9
A	44	2	-3
A	45	2	-7
A	46	2	-8
A	47	2	-3
A	48	2	-1
A	49	2	1
A	50	2	-2
A	51	2	-4
A	52	2	-6
A	53	2	2
A	54	2	5
A	55	2	-2
A	56	2	-8
A	57	2	-4
A	58	2	-1
A	59	2	1
A	60	2	-9
A	61	2	-5
A	62	2	-2
A	63	2	4
A	64	2	-8
A	65	2	-4
A	66	2	5
A	67	2	-5
A	68	2	4
A	69	2	2
A	70	2	-8
A	71	2	-7
A	72	2	3
A	73	2	4
A	74	2	-4
A	75	2	-9
A	76	2	8
A	77	2	8
A	78	2	-3
A	79	2	-1
A	80	2	1
A	81	2	4
A	82	2	5
A	83	2	7
A	84	2	-7
A	85	2	8
A	86	2	-5
A	87	2	-4
A	88	2	1
A	89	2	1
A	90	2	-2
A	91	2	-7
A	92	2	-8
A	93	2	3
A	94	2	-3
A	95	2	3
A	96	2	9
A	97	2	4
A	98	2	3
A	99	2	-1
B	2	0	7
B	2	1	1
B	2	2	5
B	2	3	-9
B	2	4	3
B	2	5	-7
B	2	6	9
B	2	7	-9
B	2	8	6
B	2	9	-6
B	2	10	9
B	2	11	-9
B	2	12	8
B	2	13	-4
B	2	14	-3
B	2	15	5
B	2	16	0
B	2	17	-8
B	2	18	8
B	2	19	-6
B	2	20	-2
B	2	21	6
B	2	22	-2
B	2	23	3
B	2	24	-4
B	2	25	2
B	2	26	1
B	2	27	-6
B	2	28	-5
B	2	29	9
B	2	30	2
B	2	31	-5
B	2	32	-4
B	2	33	8
B	2	34	0
B	2	35	6
B	2	36	-5
B	2	37	-3
B	2	38	5
B	2	39	0
B	2	40	6
B	2	41	-8
B	2	42	4
B	2	43	1
B	2	44	3
B	2	45	-7
B	2	46	-5
B	2	47	-2
B	2	48	-4
B	2	49	8
B	2	50	8
B	2	51	-9
B	2	52	8
B	2	53	8
B	2	54	-7
B	2	55	-7
B	2	56	6
B	2	57	8
B	2	58	7
B	2	59	-2
B	2	60	8
B	2	61	6
B	2	62	-6
B	2	63	-7
B	2	64	1
B	2	65	-3
B	2	66	-8
B	2	67	0
B	2	68	4
B	2	69	-8
B	2	70	-8
B	2	71	0
B	2	72	7
B	2	73	-9
B	2	74	3
B	2	75	-1
B	2	76	-8
B	2	77	-9
B	2	78	9
B	2	79	0
B	2	80	-3
B	2	81	8
B	2	82	2
B	2	83	-7
B	2	84	-7
B	2	85	-8
B	2	86	8
B	2	87	-6
B	2	88	-3
B	2	89	-5
B	2	90	-9
B	2	91	-3
B	2	92	5
B	2	93	-6
B	2	94	2
B	2	95	3
B	2	96	2
B	2	97	-4
B	2	98	1
B	2	99	-6
A	0	3	-1
A	1	3	8
A	2	3	-7
A	3	3	-9
A	4	3	-8
A	5	3	-7
A	6	3	-3
A	7	3	-8
A	8	3	7
A	9	3	-5
A	10	3	-3
A	11	3	1
A	12	3	1
A	13	3	6
A	14	3	-6
A	15	3	4
A	16	3	7
A	17	3	4
A	18	3	4
A	19	3	-7
A	20	3	1
A	21	3	6
A	22	3	-5
A	23	3	-3
A	24	3	-1
A	25	3	-8
A	26	3	2
A	27	3	0
A	28	3	6
A	29	3	4
A	30	3	0
A	31	3	-1
A	32	3	9
A	33	3	5
A	34	3	-5
A	35	3	-6
A	36	3	0
A	37	3	-2
A	38	3	4
A	39	3	-5
A	40	3	5
A	41	3	-1
A	42	3	-8
A	43	3	-2
A	44	3	-9
A	45	3	-9
A	46	3	7
A	47	3	1
A	48	3	0
A	49	3	3
A	50	3	-5
A	51	3	-9
A	52	3	-3
A	53	3	4
A	54	3	3
A	55	3	3
A	56	3	-8
A	57	3	-4
A	58	3	-3
A	59	3	3
A	60	3	8
A	61	3	-6
A	62	3	-3
A	63	3	9
A	64	3	-9
A	65	3	5
A	66	3	0
A	67	3	-3
A	68	3	9
A	69	3	4
A	70	3	1
A	71	3	1
A	72	3	-1
A	73	3	-6
A	74	3	-3
A	75	3	4
A	76	3	5
A	77	3	9
A	78	3	-8
A	79	3	7
A	80	3	1
A	81	3	3
A	82	3	5
A	83	3	-1
A	84	3	-2
A	85	3	-2
A	86	3	9
A	87	3	5
A	88	3	2
A	89	3	-8
A	90	3	-2
A	91	3	5
A	92	3	-8
A	93	3	-2
A	94	3	-8
A	95	3	6
A	96	3	9
A	97	3	-2
A	98	3	-6
A	99	3	-5
B	3	0	2
B	3	1	-1
B	3	2	9
B	3	3	-1
B	3	4	1
B	3	5	7
B	3	6	7
B	3	7	2
B	3	8	-1
B	3	9	-4
B	3	10	8
B	3	11	-6
B	3	12	-7
B	3	13	8
B	3	14	8
B	3	15	2
B	3	16	-4
B	3	17	9
B	3	18	4
B	3	19	-5
B	3	20	0
B	3	21	-7
B	3	22	-9
B	3	23	-7
B	3	24	-2
B	3	25	-9
B	3	26	-4
B	3	27	-7
B	3	28	6
B	3	29	2
B	3	30	-5
B	3	31	-7
B	3	32	-2
B	3	33	-2
B	3	34	-4
B	3	35	9
B	3	36	-2
B	3	37	-5
B	3	38	0
B	3	39	5
B	3	40	7
B	3	41	4
B	3	42	0
B	3	43	7
B	3	44	1
B	3	45	-7
B	3	46	5
B	3	47	-9
B	3	48	0
B	3	49	-1
B	3	50	-1
B	3	51	1
B	3	52	9
B	3	53	-3
B	3	54	-4
B	3	55	8
B	3	56	-7
B	3	57	6
B	3	58	-3
B	3	59	-9
B	3	60	6
B	3	61	-8
B	3	62	-5
B	3	63	-8
B	3	64	6
B	3	65	-5
B	3	66	-9
B	3	67	-4
B	3	68	5
B	3	69	1
B	3	70	4
B	3	71	0
B	3	72	7
B	3	73	-1
B	3	74	9
B	3	75	4
B	3	76	-7
B	3	77	-9
B	3	78	0
B	3	79	1
B	3	80	4
B	3	81	0
B	3	82	-7
B	3	83	-4
B	3	84	-9
B	3	85	-2
B	3	86	-3
B	3	87	6
B	3	88	-4
B	3	89	-1
B	3	90	7
B	3	91	-3
B	3	92	3
B	3	93	-6
B	3	94	-1
B	3	95	-5
B	3	96	5
B	3	97	1
B	3	98	-5
B	3	99	6
A	0	4	3
A	1	4	3
A	2	4	-2
A	3	4	-9
A	4	4	-4
A	5	4	8
A	6	4	-1
A	7	4	2
A	8	4	3
A	9	4	-2
A	10	4	-6
A	11	4	4
A	12	4	-1
A	13	4	-6
A	14	4	-4
A	15	4	-3
A	16	4	7
A	17	4	-3
A	18	4	-4
A	19	4	7
A	20	4	-5
A	21	4	0
A	22	4	6
A	23	4	0
A	24	4	3
A	25	4	1
A	26	4	0
A	27	4	3
A	28	4	9
A	29	4	0
A	30	4	-8
A	31	4	-7
A	32	4	5
A	33	4	1
A	34	4	1
A	35	4	-7
A	36	4	9
A	37	4	8
A	38	4	3
A	39	4	2
A	40	4	-3
A	41	4	4
A	42	4	9
A	43	4	3
A	44	4	-1
A	45	4	7
A	46	4	-6
A	47	4	-3
A	48	4	-4
A	49	4	4
A	50	4	9
A	51	4	-4
A	52	4	-2
A	53	4	-7
A	54	4	3
A	55	4	2
A	56	4	3
A	57	4	-1
A	58	4	9
A	59	4	-3
A	60	4	-6
A	61	4	-3
A	62	4	-2
A	63	4	8
A	64	4	6
A	65	4	5
A	66	4	-4
A	67	4	5
A	68	4	-3
A	69	4	-9
A	70	4	9
A	71	4	-3
A	72	4	2
A	73	4	3
A	74	4	1
A	75	4	-6
A	76	4	-9
A	77	4	-4
A	78	4	3
A	79	4	6
A	80	4	-8
A	81	4	2
A	82	4	-5
A	83	4	6
A	84	4	-8
A	85	4	1
A	86	4	5
A	87	4	5
A	88	4	-7
A	89	4	-7
A	90	4	9
A	91	4	7
A	92	4	-8
A	93	4	-5
A	94	4	8
A	95	4	8
A	96	4	9
A	97	4	5
A	98	4	-9
A	99	4	1
B	4	0	1
B	4	1	4
B	4	2	1
B	4	3	-2
B	4	4	-7
B	4	5	1
B	4	6	3
B	4	7	-5
B	4	8	5
B	4	9	-7
B	4	10	7
B	4	11	6
B	4	12	4
B	4	13	-1
B	4	14	9
B	4	15	-9
B	4	16	3
B	4	17	9
B	4	18	3
B	4	19	8
B	4	20	0
B	4	21	-6
B	4	22	7
B	4	23	6
B	4	24	1
B	4	25	-4
B	4	26	-5
B	4	27	-8
B	4	28	-6
B	4	29	5
B	4	30	-8
B	4	31	-6
B	4	32	2
B	4	33	2
B	4	34	3
B	4	35	-3
B	4	36	6
B	4	37	3
B	4	38	2
B	4	39	6
B	4	40	2
B	4	41	2
B	4	42	-6
B	4	43	8
B	4	44	9
B	4	45	-2
B	4	46	-8
B	4	47	-7
B	4	48	8
B	4	49	-5
B	4	50	-9
B	4	51	-9
B	4	52	8
B	4	53	-4
B	4	54	2
B	4	55	-7
B	4	56	4
B	4	57	-8
B	4	58	-7
B	4	59	4
B	4	60	6
B	4	61	-9
B	4	62	-1
B	4	63	4
B	4	64	9
B	4	65	-3
B	4	66	-9
B	4	67	4
B	4	68	-8
B	4	69	-4
B	4	70	2
B	4	71	4
B	4	72	-5
B	4	73	5
B	4	74	8
B	4	75	-4
B	4	76	-8
B	4	77	5
B	4	78	7
B	4	79	-9
B	4	80	-4
B	4	81	-8
B	4	82	-3
B	4	83	-3
B	4	84	-4
B	4	85	-7
B	4	86	2
B	4	87	-9
B	4	88	4
B	4	89	-7
B	4	90	-2
B	4	91	4
B	4	92	4
B	4	93	9
B	4	94	6
B	4	95	4
B	4	96	7
B	4	97	-3
B	4	98	-5
B	4	99	3
A	0	5	4
A	1	5	9
A	2	5	9
A	3	5	2
A	4	5	6
A	5	5	-4
A	6	5	0
A	7	5	4
A	8	5	7
A	9	5	-5
A	10	5	-6
A	11	5	-7
A	12	5	-7
A	13	5	-1
A	14	5	8
A	15	5	-9
A	16	5	7
A	17	5	-3
A	18	5	-7
A	19	5	5
A	20	5	-1
A	21	5	9
A	22	5	1
A	23	5	-8
A	24	5	-5
A	25	5	-3
A	26	5	9
A	27	5	9
A	28	5	-3
A	29	5	-2
A	30	5	5
A	31	5	-8
A	32	5	6
A	33	5	-4
A	34	5	7
A	35	5	-4
A	36	5	1
A	37	5	-1
A	38	5	8
A	39	5	-1
A	40	5	7
A	41	5	-5
A	42	5	8
A	43	5	7
A	44	5	1
A	45	5	-2
A	46	5	7
A	47	5	-3
A	48	5	3
A	49	5	6
A	50	5	-8
A	51	5	-6
A	52	5	9
A	53	5	6
A	54	5	-5
A	55	5	-2
A	56	5	-3
A	57	5	-2
A	58	5	8
A	59	5	3
A	60	5	9
A	61	5	-7
A	62	5	9
A	63	5	-6
A	64	5	3
A	65	5	-2
A	66	5	-8
A	67	5	0
A	68	5	-5
A	69	5	-5
A	70	5	-6
A	71	5	5
A	72	5	-1
A	73	5	-1
A	74	5	-7
A	75	5	9
A	76	5	-6
A	77	5	-6
A	78	5	-8
A	79	5	8
A	80	5	-3
A	81	5	-3
A	82	5	-9
A	83	5	3
A	84	5	9
A	85	5	-7
A	86	5	9
A	87	5	3
A	88	5	4
A	89	5	-6
A	90	5	-2
A	91	5	0
A	92	5	-4
A	93	5	1
A	94	5	-1
A	95	5	-9
A	96	5	-8
A	97	5	6
A	98	5	-2
A	99	5	4
B	5	0	2
B	5	1	-6
B	5	2	-5
B	5	3	3
B	5	4	2
B	5	5	9
B	5	6	2
B	5	7	-3
B	5	8	9
B	5	9	-6
B	5	10	3
B	5	11	1
B	5	12	-1
B	5	13	-5
B	5	14	6
B	5	15	-5
B	5	16	0
B	5	17	-2
B	5	18	9
B	5	19	6
B	5	20	5
B	5	21	3
B	5	22	2
B	5	23	-7
B	5	24	2
B	5	25	3
B	5	26	-1
B	5	27	-6
B	5	28	7
B	5	29	4
B	5	30	0
B	5	31	3
B	5	32	-9
B	5	33	7
B	5	34	-2
B	5	35	0
B	5	36	-6
B	5	37	5
B	5	38	7
B	5	39	7
B	5	40	2
B	5	41	6
B	5	42	9
B	5	43	-9
B	5	44	0
B	5	45	2
B	5	46	-7
B	5	47	-9
B	5	48	-9
B	5	49	-5
B	5	50	4
B	5	51	-4
B	5	52	-2
B	5	53	-4
B	5	54	8
B	5	55	9
B	5	56	8
B	5	57	5
B	5	58	-7
B	5	59	9
B	5	60	2
B	5	61	8
B	5	62	8
B	5	63	2
B	5	64	1
B	5	65	-4
B	5	66	9
B	5	67	8
B	5	68	8
B	5	69	-8
B	5	70	4
B	5	71	1
B	5	72	7
B	5	73	-1
B	5	74	6
B	5	75	7
B	5	76	-3
B	5	77	4
B	5	78	-1
B	5	79	7
B	5	80	7
B	5	81	4
B	5	82	-6
B	5	83	2
B	5	84	4
B	5	85	0
B	5	86	-2
B	5	87	8
B	5	88	-9
B	5	89	-3
B	5	90	3
B	5	91	6
B	5	92	-8
B	5	93	-3
B	5	94	-7
B	5	95	9
B	5	96	9
B	5	97	-9
B	5	98	-8
B	5	99	-8
A	0	6	-6
A	1	6	9
A	2	6	0
A	3	6	8
A	4	6	-5
A	5	6	5
A	6	6	-1
A	7	6	-8
A	8	6	0
A	9	6	8
A	10	6	7
A	11	6	-5
A	12	6	7
A	13	6	2
A	14	6	-3
A	15	6	0
A	16	6	-3
A	17	6	-4
A	18	6	-2
A	19	6	9
A	20	6	0
A	21	6	-2
A	22	6	-3
A	23	6	1
A	24	6	-7
A	25	6	-1
A	26	6	1
A	27	6	6
A	28	6	-2
A	29	6	1
A	30	6	7
A	31	6	-5
A	32	6	-9
A	33	6	-8
A	34	6	0
A	35	6	-4
A	36	6	5
A	37	6	8
A	38	6	-4
A	39	6	1
A	40	6	-2
A	41	6	0
A	42	6	-8
A	43	6	-9
A	44	6	-5
A	45	6	4
A	46	6	0
A	47	6	4
A	48	6	-5
A	49	6	-1
A	50	6	-4
A	51	6	-9
A	52	6	-3
A	53	6	9
A	54	6	-9
A	55	6	6
A	56	6	1
A	57	6	-6
A	58	6	-5
A	59	6	0
A	60	6	-3
A	61	6	2
A	62	6	7
A	63	6	8
A	64	6	-7
A	65	6	-3
A	66	6	-2
A	67	6	6
A	68	6	6
A	69	6	-7
A	70	6	-6
A	71	6	-4
A	72	6	1
A	73	6	6
A	74	6	8
A	75	6	-8
A	76	6	-1
A	77	6	6
A	78	6	-7
A	79	6	-2
A	80	6	-6
A	81	6	3
A	82	6	6
A	83	6	4
A	84	6	-6
A	85	6	3
A	86	6	1
A	87	6	8
A	88	6	-7
A	89	6	-5
A	90	6	8
A	91	6	-2
A	92	6	9
A	93	6	-1
A	94	6	4
A	95	6	7
A	96	6	6
A	97	6	-1
A	98	6	7
A	99	6	0
B	6	0	7
B	6	1	0
B	6	2	6
B	6	3	-1
B	6	4	-5
B	6	5	-7
B	6	6	-7
B	6	7	-5
B	6	8	9
B	6	9	-8
B	6	10	6
B	6	11	-5
B	6	12	-4
B	6	13	-7
B	6	14	-8
B	6	15	5
B	6	16	5
B	6	17	1
B	6	18	3
B	6	19	8
B	6	20	-8
B	6	21	-2
B	6	22	-2
B	6	23	-5
B	6	24	8
B	6	25	-8
B	6	26	3
B	6	27	3
B	6	28	4
B	6	29	-2
B	6	30	6
B	6	31	0
B	6	32	-1
B	6	33	-9
B	6	34	0
B	6	35	-4
B	6	36	2
B	6	37	2
B	6	38	-6
B	6	39	-3
B	6	40	5
B	6	41	-5
B	6	42	0
B	6	43	0
B	6	44	-4
B	6	45	3
B	6	46	3
B	6	47	-8
B	6	48	-4
B	6	49	-3
B	6	50	9
B	6	51	5
B	6	52	-1
B	6	53	-6
B	6	54	-3
B	6	55	0
B	6	56	-6
B	6	57	8
B	6	58	5
B	6	59	3
B	6	60	9
B	6	61	-7
B	6	62	-6
B	6	63	-2
B	6	64	0
B	6	65	1
B	6	66	9
B	6	67	1
B	6	68	-1
B	6	69	-9
B	6	70	1
B	6	71	5
B	6	72	-6
B	6	73	-9
B	6	74	-8
B	6	75	0
B	6	76	0
B	6	77	7
B	6	78	-3
B	6	79	9
B	6	80	-9
B	6	81	4
B	6	82	-7
B	6	83	-1
B	6	84	2
B	6	85	-5
B	6	86	-9
B	6	87	-8
B	6	88	-4
B	6	89	-1
B	6	90	3
B	6	91	-7
B	6	92	9
B	6	93	5
B	6	94	-9
B	6	95	-3
B	6	96	-3
B	6	97	1
B	6	98	7
B	6	99	-5
A	0	7	5
A	1	7	1
A	2	7	1
A	3	7	-3
A	4	7	-6
A	5	7	9
A	6	7	3
A	7	7	-5
A	8	7	-1
A	9	7	-1
A	10	7	-5
A	11	7	-2
A	12	7	6
A	13	7	-7
A	14	7	2
A	15	7	7
A	16	7	-7
A	17	7	-6
A	18	7	4
A	19	7	0
A	20	7	2
A	21	7	2
A	22	7	9
A	23	7	8
A	24	7	7
A	25	7	5
A	26	7	2
A	27	7	-9
A	28	7	-9
A	29	7	3
A	30	7	-6
A	31	7	-3
A	32	7	8
A	33	7	1
A	34	7	-4
A	35	7	7
A	36	7	7
A	37	7	0
A	38	7	-7
A	39	7	1
A	40	7	8
A	41	7	-9
A	42	7	4
A	43	7	3
A	44	7	0
A	45	7	3
A	46	7	8
A	47	7	-8
A	48	7	-9
A	49	7	0
A	50	7	-7
A	51	7	0
A	52	7	-6
A	53	7	-8
A	54	7	-4
A	55	7	-8
A	56	7	4
A	57	7	7
A	58	7	0
A	59	7	4
A	60	7	1
A	61	7	0
A	62	7	1
A	63	7	0
A	64	7	3
A	65	7	-2
A	66	7	2
A	67	7	0
A	68	7	6
A	69	7	-4
A	70	7	3
A	71	7	-6
A	72	7	-9
A	73	7	-1
A	74	7	-1
A	75	7	9
A	76	7	8
A	77	7	-7
A	78	7	-4
A	79	7	9
A	80	7	-2
A	81	7	-4
A	82	7	-7
A	83	7	4
A	84	7	2
A	85	7	-2
A	86	7	-7
A	87	7	2
A	88	7	-9
A	89	7	-2
A	90	7	9
A	91	7	3
A	92	7	-4
A	93	7	9
A	94	7	-6
A	95	7	-2
A	96	7	-5
A	97	7	-6
A	98	7	-2
A	99	7	3
B	7	0	7
B	7	1	-7
B	7	2	9
B	7	3	1
B	7	4	6
B	7	5	-2
B	7	6	-1
B	7	7	2
B	7	8	2
B	7	9	6
B	7	10	5
B	7	11	-2
B	7	12	1
B	7	13	-7
B	7	14	9
B	7	15	2
B	7	16	7
B	7	17	4
B	7	18	-4
B	7	19	8
B	7	20	8
B	7	21	-1
B	7	22	8
B	7	23	-8
B	7	24	0
B	7	25	3
B	7	26	7
B	7	27	4
B	7	28	-6
B	7	29	4
B	7	30	5
B	7	31	0
B	7	32	3
B	7	33	-5
B	7	34	-6
B	7	35	1
B	7	36	7
B	7	37	7
B	7	38	5
B	7	39	-4
B	7	40	6
B	7	41	8
B	7	42	1
B	7	43	-4
B	7	44	-3
B	7	45	8
B	7	46	3
B	7	47	5
B	7	48	6
B	7	49	-1
B	7	50	4
B	7	51	2
B	7	52	2
B	7	53	-3
B	7	54	6
B	7	55	-1
B	7	56	-8
B	7	57	9
B	7	58	-1
B	7	59	6
B	7	60	-2
B	7	61	9
B	7	62	-1
B	7	63	6
B	7	64	8
B	7	65	-9
B	7	66	-3
B	7	67	7
B	7	68	-6
B	7	69	-2
B	7	70	2
B	7	71	-6
B	7	72	-3
B	7	73	-7
B	7	74	2
B	7	75	-4
B	7	76	4
B	7	77	-9
B	7	78	1
B	7	79	-3
B	7	80	-4
B	7	81	-2
B	7	82	3
B	7	83	4
B	7	84	-3
B	7	85	-7
B	7	86	1
B	7	87	-6
B	7	88	1
B	7	89	8
B	7	90	6
B	7	91	5
B	7	92	-6
B	7	93	5
B	7	94	-6
B	7	95	2
B	7	96	-8
B	7	97	-1
B	7	98	2
B	7	99	-8
A	0	8	7
A	1	8	4
A	2	8	-3
A	3	8	2
A	4	8	-1
A	5	8	9
A	6	8	6
A	7	8	-4
A	8	8	5
A	9	8	9
A	10	8	-4
A	11	8	3
A	12	8	2
A	13	8	-2
A	14	8	9
A	15	8	2
A	16	8	4
A	17	8	-9
A	18	8	5
A	19	8	4
A	20	8	-9
A	21	8	5
A	22	8	9
A	23	8	-7
A	24	8	-2
A	25	8	-6
A	26	8	-8
A	27	8	4
A	28	8	-2
A	29	8	-4
A	30	8	1
A	31	8	-5
A	32	8	5
A	33	8	7
A	34	8	5
A	35	8	-8
A	36	8	4
A	37	8	2
A	38	8	4
A	39	8	-5
A	40	8	8
A	41	8	-6
A	42	8	4
A	43	8	-6
A	44	8	7
A	45	8	7
A	46	8	9
A	47	8	-4
A	48	8	8
A	49	8	8
A	50	8	-3
A	51	8	0
A	52	8	0
